date,product_id,quantity
2025-09-28,P023,12
2025-09-29,P023,3
2025-09-30,P023,13
2025-10-01,P023,19
2025-10-02,P023,23
2025-10-03,P023,23
2025-10-04,P023,16
2025-10-05,P023,13
2025-10-06,P023,6
2025-10-07,P023,3
2025-10-08,P023,17
2025-10-09,P023,21
2025-10-10,P023,19
2025-10-11,P023,12
2025-10-12,P023,8
2025-10-13,P023,1
2025-10-14,P023,10
2025-10-15,P023,8
2025-10-16,P023,19
2025-10-17,P023,17
2025-10-18,P023,12
2025-10-19,P023,10
2025-10-20,P023,5
2025-10-21,P023,9
2025-10-22,P023,9
2025-10-23,P023,16
2025-10-24,P023,13
2025-10-25,P023,10
2025-10-26,P023,14
2025-10-27,P023,11
2025-10-28,P023,7
2025-10-29,P023,10
2025-10-30,P023,17
2025-10-31,P023,22
2025-11-01,P023,14
2025-11-02,P023,10
2025-11-03,P023,6
2025-11-04,P023,5
2025-11-05,P023,11
2025-11-06,P023,19
2025-11-07,P023,17
2025-11-08,P023,17
2025-11-09,P023,8
2025-11-10,P023,6
2025-11-11,P023,11
2025-11-12,P023,12
2025-11-13,P023,20
2025-11-14,P023,14
2025-11-15,P023,14
2025-11-16,P023,9
2025-11-17,P023,11
2025-11-18,P023,2
2025-11-19,P023,12
2025-11-20,P023,22
2025-11-21,P023,17
2025-11-22,P023,15
2025-11-23,P023,10
2025-11-24,P023,6
2025-11-25,P023,11
2025-11-26,P023,13
2025-11-27,P023,21
2025-11-28,P023,18
2025-11-29,P023,13
2025-11-30,P023,9
2025-12-01,P023,2
2025-12-02,P023,8
2025-12-03,P023,11
2025-12-04,P023,16
2025-12-05,P023,20
2025-12-06,P023,12
2025-12-07,P023,11
2025-12-08,P023,4
2025-12-09,P023,10
2025-12-10,P023,11
2025-12-11,P023,19
2025-12-12,P023,19
2025-12-13,P023,17
2025-12-14,P023,9
2025-12-15,P023,1
2025-12-16,P023,9
2025-12-17,P023,12
2025-12-18,P023,20
2025-12-19,P023,21
2025-12-20,P023,13
2025-12-21,P023,7
2025-12-22,P023,7
2025-12-23,P023,6
2025-12-24,P023,14
2025-12-25,P023,17
2025-12-26,P023,22
2025-12-27,P023,16
2025-12-28,P023,10
2025-12-29,P023,4
2025-12-30,P023,7
2025-12-31,P023,15
2026-01-01,P023,17
2026-01-02,P023,20
2026-01-03,P023,15
2026-01-04,P023,9
2026-01-05,P023,10
2026-01-06,P023,10
2026-01-07,P023,12
2026-01-08,P023,18
2026-01-09,P023,17
2026-01-10,P023,14
2026-01-11,P023,10
2026-01-12,P023,7
2026-01-13,P023,8
2026-01-14,P023,9
2026-01-15,P023,20
2026-01-16,P023,18
2026-01-17,P023,12
2026-01-18,P023,12
2026-01-19,P023,9
2026-01-20,P023,7
2026-01-21,P023,14
2026-01-22,P023,19
2026-01-23,P023,22
2026-01-24,P023,17
2026-01-25,P023,5
2026-01-26,P023,10
2026-01-27,P023,9
2026-01-28,P023,10
2026-01-29,P023,14
2026-01-30,P023,20
2026-01-31,P023,14
2026-02-01,P023,9
2026-02-02,P023,7
2026-02-03,P023,5
2026-02-04,P023,9
2026-02-05,P023,18
2026-02-06,P023,17
2026-02-07,P023,15
2026-02-08,P023,5
2026-02-09,P023,4
2026-02-10,P023,8
2026-02-11,P023,13
2026-02-12,P023,15
2026-02-13,P023,15
2026-02-14,P023,15
2026-02-15,P023,10
2026-02-16,P023,6
2026-02-17,P023,5
2026-02-18,P023,12
2026-02-19,P023,21
2026-02-20,P023,19
2026-02-21,P023,10
2026-02-22,P023,9
2026-02-23,P023,10
2026-02-24,P023,2
2026-02-25,P023,11
2026-02-26,P023,16
2026-02-27,P023,18
2026-02-28,P023,15
2026-03-01,P023,11
2026-03-02,P023,5
2026-03-03,P023,9
2026-03-04,P023,11
2026-03-05,P023,16
2026-03-06,P023,16
2026-03-07,P023,9
2026-03-08,P023,9
2026-03-09,P023,10
2026-03-10,P023,7
2026-03-11,P023,13
2026-03-12,P023,16
2026-03-13,P023,17
2026-03-14,P023,17
2026-03-15,P023,14
2026-03-16,P023,8
2026-03-17,P023,8
2026-03-18,P023,11
2026-03-19,P023,17
2026-03-20,P023,16
2026-03-21,P023,10
2026-03-22,P023,5
2026-03-23,P023,4
2026-03-24,P023,5
2026-03-25,P023,7
2026-03-26,P023,16
2026-03-27,P023,17
2026-03-28,P023,11
2026-03-29,P023,7
2026-03-30,P023,3
2026-03-31,P023,4
2026-04-01,P023,14
2026-04-02,P023,11
2026-04-03,P023,13
2026-04-04,P023,14
2026-04-05,P023,8
2026-04-06,P023,5
2026-04-07,P023,4
2026-04-08,P023,9
2026-04-09,P023,16
2026-04-10,P023,17
2026-04-11,P023,18
2026-04-12,P023,7
2026-04-13,P023,4
2026-04-14,P023,12
2026-04-15,P023,10
2026-04-16,P023,18
2026-04-17,P023,19
2026-04-18,P023,16
2026-04-19,P023,9
2026-04-20,P023,5
2026-04-21,P023,6
2026-04-22,P023,9
2026-04-23,P023,17
2026-04-24,P023,23
2026-04-25,P023,17
2026-04-26,P023,9
2025-04-27,P024,38
2025-04-28,P024,12
2025-04-29,P024,18
2025-04-30,P024,51
2025-05-01,P024,52
2025-05-02,P024,67
2025-05-03,P024,46
2025-05-04,P024,30
2025-05-05,P024,16
2025-05-06,P024,28
2025-05-07,P024,46
2025-05-08,P024,45
2025-05-09,P024,53
2025-05-10,P024,51
2025-05-11,P024,27
2025-05-12,P024,15
2025-05-13,P024,28
2025-05-14,P024,44
2025-05-15,P024,49
2025-05-16,P024,57
2025-05-17,P024,37
2025-05-18,P024,23
2025-05-19,P024,19
2025-05-20,P024,22
2025-05-21,P024,31
2025-05-22,P024,48
2025-05-23,P024,49
2025-05-24,P024,49
2025-05-25,P024,16
2025-05-26,P024,12
2025-05-27,P024,10
2025-05-28,P024,40
2025-05-29,P024,41
2025-05-30,P024,56
2025-05-31,P024,57
2025-06-01,P024,40
2025-06-02,P024,7
2025-06-03,P024,24
2025-06-04,P024,31
2025-06-05,P024,45
2025-06-06,P024,56
2025-06-07,P024,54
2025-06-08,P024,33
2025-06-09,P024,14
2025-06-10,P024,27
2025-06-11,P024,23
2025-06-12,P024,48
2025-06-13,P024,51
2025-06-14,P024,47
2025-06-15,P024,28
2025-06-16,P024,18
2025-06-17,P024,22
2025-06-18,P024,38
2025-06-19,P024,57
2025-06-20,P024,58
2025-06-21,P024,45
2025-06-22,P024,32
2025-06-23,P024,25
2025-06-24,P024,20
2025-06-25,P024,38
2025-06-26,P024,61
2025-06-27,P024,50
2025-06-28,P024,59
2025-06-29,P024,21
2025-06-30,P024,17
2025-07-01,P024,17
2025-07-02,P024,53
2025-07-03,P024,50
2025-07-04,P024,54
2025-07-05,P024,45
2025-07-06,P024,31
2025-07-07,P024,18
2025-07-08,P024,23
2025-07-09,P024,16
2025-07-10,P024,54
2025-07-11,P024,58
2025-07-12,P024,54
2025-07-13,P024,39
2025-07-14,P024,19
2025-07-15,P024,29
2025-07-16,P024,32
2025-07-17,P024,59
2025-07-18,P024,54
2025-07-19,P024,40
2025-07-20,P024,30
2025-07-21,P024,30
2025-07-22,P024,25
2025-07-23,P024,49
2025-07-24,P024,50
2025-07-25,P024,65
2025-07-26,P024,44
2025-07-27,P024,33
2025-07-28,P024,22
2025-07-29,P024,29
2025-07-30,P024,41
2025-07-31,P024,50
2025-08-01,P024,64
2025-08-02,P024,59
2025-08-03,P024,27
2025-08-04,P024,9
2025-08-05,P024,28
2025-08-06,P024,38
2025-08-07,P024,54
2025-08-08,P024,62
2025-08-09,P024,45
2025-08-10,P024,30
2025-08-11,P024,21
2025-08-12,P024,35
2025-08-13,P024,40
2025-08-14,P024,47
2025-08-15,P024,51
2025-08-16,P024,49
2025-08-17,P024,24
2025-08-18,P024,11
2025-08-19,P024,29
2025-08-20,P024,45
2025-08-21,P024,53
2025-08-22,P024,61
2025-08-23,P024,50
2025-08-24,P024,36
2025-08-25,P024,26
2025-08-26,P024,8
2025-08-27,P024,39
2025-08-28,P024,59
2025-08-29,P024,57
2025-08-30,P024,49
2025-08-31,P024,37
2025-09-01,P024,22
2025-09-02,P024,36
2025-09-03,P024,48
2025-09-04,P024,55
2025-09-05,P024,58
2025-09-06,P024,31
2025-09-07,P024,30
2025-09-08,P024,13
2025-09-09,P024,27
2025-09-10,P024,42
2025-09-11,P024,61
2025-09-12,P024,69
2025-09-13,P024,49
2025-09-14,P024,48
2025-09-15,P024,24
2025-09-16,P024,18
2025-09-17,P024,38
2025-09-18,P024,54
2025-09-19,P024,64
2025-09-20,P024,44
2025-09-21,P024,31
2025-09-22,P024,22
2025-09-23,P024,23
2025-09-24,P024,47
2025-09-25,P024,61
2025-09-26,P024,68
2025-09-27,P024,48
2025-09-28,P024,41
2025-09-29,P024,14
2025-09-30,P024,18
2025-10-01,P024,34
2025-10-02,P024,57
2025-10-03,P024,69
2025-10-04,P024,46
2025-10-05,P024,30
2025-10-06,P024,22
2025-10-07,P024,31
2025-10-08,P024,39
2025-10-09,P024,54
2025-10-10,P024,52
2025-10-11,P024,47
2025-10-12,P024,42
2025-10-13,P024,24
2025-10-14,P024,22
2025-10-15,P024,50
2025-10-16,P024,54
2025-10-17,P024,71
2025-10-18,P024,60
2025-10-19,P024,34
2025-10-20,P024,14
2025-10-21,P024,43
2025-10-22,P024,45
2025-10-23,P024,56
2025-10-24,P024,68
2025-10-25,P024,56
2025-10-26,P024,43
2025-10-27,P024,20
2025-10-28,P024,30
2025-10-29,P024,35
2025-10-30,P024,62
2025-10-31,P024,62
2025-11-01,P024,53
2025-11-02,P024,34
2025-11-03,P024,23
2025-11-04,P024,22
2025-11-05,P024,48
2025-11-06,P024,68
2025-11-07,P024,58
2025-11-08,P024,55
2025-11-09,P024,38
2025-11-10,P024,24
2025-11-11,P024,18
2025-11-12,P024,35
2025-11-13,P024,53
2025-11-14,P024,48
2025-11-15,P024,61
2025-11-16,P024,38
2025-11-17,P024,24
2025-11-18,P024,14
2025-11-19,P024,32
2025-11-20,P024,59
2025-11-21,P024,75
2025-11-22,P024,47
2025-11-23,P024,41
2025-11-24,P024,22
2025-11-25,P024,29
2025-11-26,P024,52
2025-11-27,P024,57
2025-11-28,P024,58
2025-11-29,P024,62
2025-11-30,P024,36
2025-12-01,P024,32
2025-12-02,P024,24
2025-12-03,P024,53
2025-12-04,P024,61
2025-12-05,P024,66
2025-12-06,P024,53
2025-12-07,P024,33
2025-12-08,P024,25
2025-12-09,P024,26
2025-12-10,P024,51
2025-12-11,P024,58
2025-12-12,P024,53
2025-12-13,P024,42
2025-12-14,P024,25
2025-12-15,P024,30
2025-12-16,P024,22
2025-12-17,P024,47
2025-12-18,P024,61
2025-12-19,P024,63
2025-12-20,P024,56
2025-12-21,P024,37
2025-12-22,P024,8
2025-12-23,P024,28
2025-12-24,P024,48
2025-12-25,P024,71
2025-12-26,P024,75
2025-12-27,P024,44
2025-12-28,P024,34
2025-12-29,P024,16
2025-12-30,P024,40
2025-12-31,P024,52
2026-01-01,P024,63
2026-01-02,P024,65
2026-01-03,P024,63
2026-01-04,P024,45
2026-01-05,P024,34
2026-01-06,P024,33
2026-01-07,P024,43
2026-01-08,P024,66
2026-01-09,P024,70
2026-01-10,P024,53
2026-01-11,P024,35
2026-01-12,P024,34
2026-01-13,P024,41
2026-01-14,P024,41
2026-01-15,P024,59
2026-01-16,P024,67
2026-01-17,P024,57
2026-01-18,P024,34
2026-01-19,P024,39
2026-01-20,P024,33
2026-01-21,P024,49
2026-01-22,P024,73
2026-01-23,P024,62
2026-01-24,P024,54
2026-01-25,P024,29
2026-01-26,P024,26
2026-01-27,P024,21
2026-01-28,P024,51
2026-01-29,P024,64
2026-01-30,P024,63
2026-01-31,P024,54
2026-02-01,P024,43
2026-02-02,P024,20
2026-02-03,P024,33
2026-02-04,P024,51
2026-02-05,P024,50
2026-02-06,P024,70
2026-02-07,P024,44
2026-02-08,P024,37
2026-02-09,P024,20
2026-02-10,P024,41
2026-02-11,P024,39
2026-02-12,P024,51
2026-02-13,P024,66
2026-02-14,P024,52
2026-02-15,P024,28
2026-02-16,P024,31
2026-02-17,P024,19
2026-02-18,P024,40
2026-02-19,P024,58
2026-02-20,P024,71
2026-02-21,P024,64
2026-02-22,P024,46
2026-02-23,P024,27
2026-02-24,P024,16
2026-02-25,P024,50
2026-02-26,P024,72
2026-02-27,P024,74
2026-02-28,P024,59
2026-03-01,P024,31
2026-03-02,P024,25
2026-03-03,P024,45
2026-03-04,P024,38
2026-03-05,P024,55
2026-03-06,P024,72
2026-03-07,P024,53
2026-03-08,P024,31
2026-03-09,P024,39
2026-03-10,P024,35
2026-03-11,P024,45
2026-03-12,P024,55
2026-03-13,P024,80
2026-03-14,P024,56
2026-03-15,P024,49
2026-03-16,P024,35
2026-03-17,P024,29
2026-03-18,P024,44
2026-03-19,P024,73
2026-03-20,P024,76
2026-03-21,P024,44
2026-03-22,P024,43
2026-03-23,P024,28
2026-03-24,P024,26
2026-03-25,P024,50
2026-03-26,P024,54
2026-03-27,P024,64
2026-03-28,P024,51
2026-03-29,P024,37
2026-03-30,P024,29
2026-03-31,P024,26
2026-04-01,P024,59
2026-04-02,P024,67
2026-04-03,P024,79
2026-04-04,P024,56
2026-04-05,P024,36
2026-04-06,P024,41
2026-04-07,P024,30
2026-04-08,P024,47
2026-04-09,P024,68
2026-04-10,P024,59
2026-04-11,P024,62
2026-04-12,P024,44
2026-04-13,P024,38
2026-04-14,P024,40
2026-04-15,P024,57
2026-04-16,P024,63
2026-04-17,P024,62
2026-04-18,P024,71
2026-04-19,P024,31
2026-04-20,P024,21
2026-04-21,P024,38
2026-04-22,P024,60
2026-04-23,P024,65
2026-04-24,P024,75
2026-04-25,P024,44
2026-04-26,P024,38
2025-04-27,P025,27
2025-04-28,P025,20
2025-04-29,P025,17
2025-04-30,P025,35
2025-05-01,P025,49
2025-05-02,P025,49
2025-05-03,P025,35
2025-05-04,P025,28
2025-05-05,P025,18
2025-05-06,P025,23
2025-05-07,P025,34
2025-05-08,P025,41
2025-05-09,P025,54
2025-05-10,P025,41
2025-05-11,P025,23
2025-05-12,P025,14
2025-05-13,P025,16
2025-05-14,P025,38
2025-05-15,P025,40
2025-05-16,P025,46
2025-05-17,P025,40
2025-05-18,P025,33
2025-05-19,P025,21
2025-05-20,P025,11
2025-05-21,P025,40
2025-05-22,P025,54
2025-05-23,P025,46
2025-05-24,P025,29
2025-05-25,P025,25
2025-05-26,P025,22
2025-05-27,P025,27
2025-05-28,P025,30
2025-05-29,P025,57
2025-05-30,P025,41
2025-05-31,P025,40
2025-06-01,P025,24
2025-06-02,P025,22
2025-06-03,P025,26
2025-06-04,P025,39
2025-06-05,P025,42
2025-06-06,P025,56
2025-06-07,P025,45
2025-06-08,P025,18
2025-06-09,P025,6
2025-06-10,P025,25
2025-06-11,P025,34
2025-06-12,P025,42
2025-06-13,P025,51
2025-06-14,P025,44
2025-06-15,P025,26
2025-06-16,P025,9
2025-06-17,P025,30
2025-06-18,P025,40
2025-06-19,P025,47
2025-06-20,P025,51
2025-06-21,P025,45
2025-06-22,P025,22
2025-06-23,P025,19
2025-06-24,P025,14
2025-06-25,P025,35
2025-06-26,P025,44
2025-06-27,P025,47
2025-06-28,P025,51
2025-06-29,P025,28
2025-06-30,P025,19
2025-07-01,P025,11
2025-07-02,P025,33
2025-07-03,P025,52
2025-07-04,P025,54
2025-07-05,P025,33
2025-07-06,P025,29
2025-07-07,P025,20
2025-07-08,P025,28
2025-07-09,P025,33
2025-07-10,P025,39
2025-07-11,P025,49
2025-07-12,P025,38
2025-07-13,P025,32
2025-07-14,P025,5
2025-07-15,P025,20
2025-07-16,P025,43
2025-07-17,P025,50
2025-07-18,P025,58
2025-07-19,P025,36
2025-07-20,P025,20
2025-07-21,P025,26
2025-07-22,P025,23
2025-07-23,P025,37
2025-07-24,P025,45
2025-07-25,P025,55
2025-07-26,P025,39
2025-07-27,P025,35
2025-07-28,P025,32
2025-07-29,P025,25
2025-07-30,P025,34
2025-07-31,P025,39
2025-08-01,P025,46
2025-08-02,P025,52
2025-08-03,P025,24
2025-08-04,P025,17
2025-08-05,P025,26
2025-08-06,P025,44
2025-08-07,P025,50
2025-08-08,P025,53
2025-08-09,P025,45
2025-08-10,P025,26
2025-08-11,P025,17
2025-08-12,P025,25
2025-08-13,P025,38
2025-08-14,P025,62
2025-08-15,P025,57
2025-08-16,P025,51
2025-08-17,P025,24
2025-08-18,P025,22
2025-08-19,P025,20
2025-08-20,P025,40
2025-08-21,P025,55
2025-08-22,P025,56
2025-08-23,P025,58
2025-08-24,P025,37
2025-08-25,P025,26
2025-08-26,P025,28
2025-08-27,P025,47
2025-08-28,P025,45
2025-08-29,P025,63
2025-08-30,P025,41
2025-08-31,P025,28
2025-09-01,P025,23
2025-09-02,P025,30
2025-09-03,P025,33
2025-09-04,P025,50
2025-09-05,P025,57
2025-09-06,P025,45
2025-09-07,P025,35
2025-09-08,P025,38
2025-09-09,P025,26
2025-09-10,P025,35
2025-09-11,P025,47
2025-09-12,P025,55
2025-09-13,P025,42
2025-09-14,P025,33
2025-09-15,P025,23
2025-09-16,P025,22
2025-09-17,P025,49
2025-09-18,P025,50
2025-09-19,P025,56
2025-09-20,P025,50
2025-09-21,P025,36
2025-09-22,P025,28
2025-09-23,P025,27
2025-09-24,P025,45
2025-09-25,P025,50
2025-09-26,P025,62
2025-09-27,P025,52
2025-09-28,P025,39
2025-09-29,P025,14
2025-09-30,P025,21
2025-10-01,P025,44
2025-10-02,P025,41
2025-10-03,P025,60
2025-10-04,P025,53
2025-10-05,P025,29
2025-10-06,P025,20
2025-10-07,P025,20
2025-10-08,P025,37
2025-10-09,P025,52
2025-10-10,P025,54
2025-10-11,P025,44
2025-10-12,P025,31
2025-10-13,P025,21
2025-10-14,P025,35
2025-10-15,P025,38
2025-10-16,P025,56
2025-10-17,P025,55
2025-10-18,P025,45
2025-10-19,P025,24
2025-10-20,P025,15
2025-10-21,P025,20
2025-10-22,P025,42
2025-10-23,P025,60
2025-10-24,P025,50
2025-10-25,P025,46
2025-10-26,P025,26
2025-10-27,P025,22
2025-10-28,P025,32
2025-10-29,P025,39
2025-10-30,P025,55
2025-10-31,P025,66
2025-11-01,P025,51
2025-11-02,P025,29
2025-11-03,P025,24
2025-11-04,P025,23
2025-11-05,P025,43
2025-11-06,P025,58
2025-11-07,P025,52
2025-11-08,P025,50
2025-11-09,P025,33
2025-11-10,P025,26
2025-11-11,P025,31
2025-11-12,P025,44
2025-11-13,P025,54
2025-11-14,P025,64
2025-11-15,P025,45
2025-11-16,P025,27
2025-11-17,P025,8
2025-11-18,P025,27
2025-11-19,P025,38
2025-11-20,P025,58
2025-11-21,P025,50
2025-11-22,P025,47
2025-11-23,P025,36
2025-11-24,P025,19
2025-11-25,P025,30
2025-11-26,P025,39
2025-11-27,P025,56
2025-11-28,P025,63
2025-11-29,P025,55
2025-11-30,P025,35
2025-12-01,P025,21
2025-12-02,P025,26
2025-12-03,P025,46
2025-12-04,P025,52
2025-12-05,P025,59
2025-12-06,P025,49
2025-12-07,P025,34
2025-12-08,P025,20
2025-12-09,P025,19
2025-12-10,P025,45
2025-12-11,P025,62
2025-12-12,P025,52
2025-12-13,P025,53
2025-12-14,P025,40
2025-12-15,P025,28
2025-12-16,P025,27
2025-12-17,P025,39
2025-12-18,P025,58
2025-12-19,P025,62
2025-12-20,P025,52
2025-12-21,P025,35
2025-12-22,P025,20
2025-12-23,P025,31
2025-12-24,P025,46
2025-12-25,P025,59
2025-12-26,P025,62
2025-12-27,P025,60
2025-12-28,P025,33
2025-12-29,P025,32
2025-12-30,P025,26
2025-12-31,P025,49
2026-01-01,P025,64
2026-01-02,P025,60
2026-01-03,P025,60
2026-01-04,P025,38
2026-01-05,P025,22
2026-01-06,P025,28
2026-01-07,P025,50
2026-01-08,P025,63
2026-01-09,P025,57
2026-01-10,P025,51
2026-01-11,P025,37
2026-01-12,P025,24
2026-01-13,P025,42
2026-01-14,P025,46
2026-01-15,P025,58
2026-01-16,P025,68
2026-01-17,P025,51
2026-01-18,P025,42
2026-01-19,P025,19
2026-01-20,P025,28
2026-01-21,P025,50
2026-01-22,P025,67
2026-01-23,P025,59
2026-01-24,P025,48
2026-01-25,P025,40
2026-01-26,P025,24
2026-01-27,P025,30
2026-01-28,P025,49
2026-01-29,P025,57
2026-01-30,P025,53
2026-01-31,P025,47
2026-02-01,P025,37
2026-02-02,P025,18
2026-02-03,P025,30
2026-02-04,P025,39
2026-02-05,P025,68
2026-02-06,P025,74
2026-02-07,P025,48
2026-02-08,P025,39
2026-02-09,P025,23
2026-02-10,P025,30
2026-02-11,P025,55
2026-02-12,P025,58
2026-02-13,P025,62
2026-02-14,P025,49
2026-02-15,P025,44
2026-02-16,P025,12
2026-02-17,P025,30
2026-02-18,P025,46
2026-02-19,P025,57
2026-02-20,P025,68
2026-02-21,P025,60
2026-02-22,P025,31
2026-02-23,P025,39
2026-02-24,P025,25
2026-02-25,P025,53
2026-02-26,P025,61
2026-02-27,P025,62
2026-02-28,P025,52
2026-03-01,P025,39
2026-03-02,P025,30
2026-03-03,P025,28
2026-03-04,P025,46
2026-03-05,P025,57
2026-03-06,P025,59
2026-03-07,P025,51
2026-03-08,P025,33
2026-03-09,P025,27
2026-03-10,P025,35
2026-03-11,P025,48
2026-03-12,P025,71
2026-03-13,P025,54
2026-03-14,P025,57
2026-03-15,P025,39
2026-03-16,P025,34
2026-03-17,P025,37
2026-03-18,P025,47
2026-03-19,P025,62
2026-03-20,P025,62
2026-03-21,P025,58
2026-03-22,P025,30
2026-03-23,P025,34
2026-03-24,P025,33
2026-03-25,P025,45
2026-03-26,P025,61
2026-03-27,P025,65
2026-03-28,P025,62
2026-03-29,P025,56
2026-03-30,P025,36
2026-03-31,P025,31
2026-04-01,P025,51
2026-04-02,P025,66
2026-04-03,P025,61
2026-04-04,P025,50
2026-04-05,P025,40
2026-04-06,P025,34
2026-04-07,P025,26
2026-04-08,P025,45
2026-04-09,P025,65
2026-04-10,P025,66
2026-04-11,P025,63
2026-04-12,P025,34
2026-04-13,P025,42
2026-04-14,P025,27
2026-04-15,P025,39
2026-04-16,P025,63
2026-04-17,P025,61
2026-04-18,P025,56
2026-04-19,P025,41
2026-04-20,P025,30
2026-04-21,P025,31
2026-04-22,P025,51
2026-04-23,P025,62
2026-04-24,P025,72
2026-04-25,P025,56
2026-04-26,P025,36
2025-04-27,P026,8
2025-04-28,P026,4
2025-04-29,P026,8
2025-04-30,P026,9
2025-05-01,P026,11
2025-05-02,P026,10
2025-05-03,P026,10
2025-05-04,P026,7
2025-05-05,P026,5
2025-05-06,P026,6
2025-05-07,P026,7
2025-05-08,P026,9
2025-05-09,P026,10
2025-05-10,P026,10
2025-05-11,P026,7
2025-05-12,P026,7
2025-05-13,P026,5
2025-05-14,P026,9
2025-05-15,P026,10
2025-05-16,P026,10
2025-05-17,P026,10
2025-05-18,P026,7
2025-05-19,P026,5
2025-05-20,P026,6
2025-05-21,P026,8
2025-05-22,P026,10
2025-05-23,P026,10
2025-05-24,P026,8
2025-05-25,P026,7
2025-05-26,P026,4
2025-05-27,P026,4
2025-05-28,P026,7
2025-05-29,P026,11
2025-05-30,P026,11
2025-05-31,P026,8
2025-06-01,P026,6
2025-06-02,P026,5
2025-06-03,P026,3
2025-06-04,P026,8
2025-06-05,P026,8
2025-06-06,P026,9
2025-06-07,P026,8
2025-06-08,P026,8
2025-06-09,P026,6
2025-06-10,P026,6
2025-06-11,P026,8
2025-06-12,P026,7
2025-06-13,P026,10
2025-06-14,P026,8
2025-06-15,P026,5
2025-06-16,P026,4
2025-06-17,P026,4
2025-06-18,P026,8
2025-06-19,P026,7
2025-06-20,P026,10
2025-06-21,P026,7
2025-06-22,P026,5
2025-06-23,P026,4
2025-06-24,P026,3
2025-06-25,P026,7
2025-06-26,P026,9
2025-06-27,P026,9
2025-06-28,P026,7
2025-06-29,P026,5
2025-06-30,P026,3
2025-07-01,P026,4
2025-07-02,P026,6
2025-07-03,P026,8
2025-07-04,P026,11
2025-07-05,P026,8
2025-07-06,P026,5
2025-07-07,P026,4
2025-07-08,P026,3
2025-07-09,P026,6
2025-07-10,P026,8
2025-07-11,P026,8
2025-07-12,P026,8
2025-07-13,P026,4
2025-07-14,P026,3
2025-07-15,P026,3
2025-07-16,P026,9
2025-07-17,P026,7
2025-07-18,P026,7
2025-07-19,P026,5
2025-07-20,P026,5
2025-07-21,P026,4
2025-07-22,P026,3
2025-07-23,P026,7
2025-07-24,P026,9
2025-07-25,P026,8
2025-07-26,P026,7
2025-07-27,P026,5
2025-07-28,P026,4
2025-07-29,P026,4
2025-07-30,P026,5
2025-07-31,P026,7
2025-08-01,P026,10
2025-08-02,P026,7
2025-08-03,P026,5
2025-08-04,P026,3
2025-08-05,P026,3
2025-08-06,P026,5
2025-08-07,P026,8
2025-08-08,P026,9
2025-08-09,P026,7
2025-08-10,P026,3
2025-08-11,P026,3
2025-08-12,P026,3
2025-08-13,P026,5
2025-08-14,P026,10
2025-08-15,P026,6
2025-08-16,P026,7
2025-08-17,P026,3
2025-08-18,P026,2
2025-08-19,P026,5
2025-08-20,P026,4
2025-08-21,P026,6
2025-08-22,P026,7
2025-08-23,P026,5
2025-08-24,P026,4
2025-08-25,P026,1
2025-08-26,P026,3
2025-08-27,P026,3
2025-08-28,P026,5
2025-08-29,P026,7
2025-08-30,P026,4
2025-08-31,P026,5
2025-09-01,P026,0
2025-09-02,P026,1
2025-09-03,P026,5
2025-09-04,P026,6
2025-09-05,P026,5
2025-09-06,P026,7
2025-09-07,P026,2
2025-09-08,P026,1
2025-09-09,P026,2
2025-09-10,P026,5
2025-09-11,P026,7
2025-09-12,P026,6
2025-09-13,P026,5
2025-09-14,P026,2
2025-09-15,P026,2
2025-09-16,P026,1
2025-09-17,P026,6
2025-09-18,P026,5
2025-09-19,P026,7
2025-09-20,P026,4
2025-09-21,P026,1
2025-09-22,P026,0
2025-09-23,P026,0
2025-09-24,P026,3
2025-09-25,P026,5
2025-09-26,P026,7
2025-09-27,P026,4
2025-09-28,P026,1
2025-09-29,P026,0
2025-09-30,P026,2
2025-10-01,P026,4
2025-10-02,P026,5
2025-10-03,P026,5
2025-10-04,P026,3
2025-10-05,P026,1
2025-10-06,P026,2
2025-10-07,P026,2
2025-10-08,P026,2
2025-10-09,P026,5
2025-10-10,P026,5
2025-10-11,P026,3
2025-10-12,P026,2
2025-10-13,P026,0
2025-10-14,P026,3
2025-10-15,P026,4
2025-10-16,P026,6
2025-10-17,P026,6
2025-10-18,P026,4
2025-10-19,P026,2
2025-10-20,P026,0
2025-10-21,P026,2
2025-10-22,P026,3
2025-10-23,P026,5
2025-10-24,P026,5
2025-10-25,P026,6
2025-10-26,P026,0
2025-10-27,P026,2
2025-10-28,P026,0
2025-10-29,P026,1
2025-10-30,P026,4
2025-10-31,P026,3
2025-11-01,P026,4
2025-11-02,P026,0
2025-11-03,P026,0
2025-11-04,P026,1
2025-11-05,P026,2
2025-11-06,P026,4
2025-11-07,P026,4
2025-11-08,P026,3
2025-11-09,P026,3
2025-11-10,P026,0
2025-11-11,P026,0
2025-11-12,P026,1
2025-11-13,P026,4
2025-11-14,P026,5
2025-11-15,P026,3
2025-11-16,P026,1
2025-11-17,P026,0
2025-11-18,P026,0
2025-11-19,P026,2
2025-11-20,P026,3
2025-11-21,P026,5
2025-11-22,P026,3
2025-11-23,P026,0
2025-11-24,P026,0
2025-11-25,P026,0
2025-11-26,P026,2
2025-11-27,P026,3
2025-11-28,P026,6
2025-11-29,P026,4
2025-11-30,P026,0
2025-12-01,P026,0
2025-12-02,P026,0
2025-12-03,P026,0
2025-12-04,P026,5
2025-12-05,P026,4
2025-12-06,P026,3
